scanned_at,city,hotel_id,checkin,checkout,nights,adults,nightly_price,total_price,strikeout_price,on_deal,discount_pct
2026-06-10T15:05:48,miami,15974831,2026-06-23,2026-06-25,2,1,199.0,450.0,530.0,1,15.1
2026-06-10T15:05:48,miami,70960921,2026-06-23,2026-06-25,2,1,203.0,459.0,540.0,1,15.0
2026-06-10T15:05:48,miami,12652,2026-06-23,2026-06-25,2,1,130.0,295.0,,0,0.0
2026-06-10T15:05:48,miami,7378422,2026-06-23,2026-06-25,2,1,127.0,287.0,359.0,1,20.1
2026-06-10T15:05:48,miami,6471,2026-06-23,2026-06-25,2,1,343.0,866.0,1060.0,1,18.3
2026-06-10T15:05:48,miami,24154,2026-06-23,2026-06-25,2,1,143.0,323.0,359.0,1,10.0
2026-06-10T15:05:48,miami,1060922,2026-06-23,2026-06-25,2,1,148.0,334.0,,0,0.0
2026-06-10T15:05:48,miami,3883277,2026-06-23,2026-06-25,2,1,126.0,285.0,,0,0.0
2026-06-10T15:05:48,miami,41394,2026-06-23,2026-06-25,2,1,153.0,345.0,,0,0.0
2026-06-10T15:05:48,miami,201252,2026-06-23,2026-06-25,2,1,135.0,307.0,381.0,1,19.4
2026-06-10T15:05:48,miami,126118137,2026-06-23,2026-06-25,2,1,207.0,468.0,724.0,1,35.4
2026-06-10T15:05:48,miami,2228,2026-06-23,2026-06-25,2,1,218.0,492.0,,0,0.0
2026-06-10T15:05:48,miami,69551552,2026-06-23,2026-06-25,2,1,292.0,661.0,777.0,1,14.9
2026-06-10T15:05:48,miami,159190,2026-06-23,2026-06-25,2,1,163.0,368.0,,0,0.0
2026-06-10T15:05:48,miami,103526778,2026-06-23,2026-06-25,2,1,112.0,332.0,,0,0.0
2026-06-10T15:05:48,miami,2237168,2026-06-23,2026-06-25,2,1,435.0,1074.0,1320.0,1,18.6
2026-06-10T15:05:48,miami,12078999,2026-06-23,2026-06-25,2,1,485.0,1217.0,1589.0,1,23.4
2026-06-10T15:05:48,miami,121394206,2026-06-23,2026-06-25,2,1,190.0,519.0,947.0,1,45.2
2026-06-10T15:05:48,miami,19425,2026-06-23,2026-06-25,2,1,234.0,529.0,642.0,1,17.6
2026-06-10T15:05:48,miami,15094,2026-06-23,2026-06-25,2,1,178.0,402.0,,0,0.0
2026-06-10T15:05:48,miami,126874574,2026-06-23,2026-06-25,2,1,262.0,683.0,1275.0,1,46.4
2026-06-10T15:05:48,miami,19561850,2026-06-23,2026-06-25,2,1,125.0,283.0,,0,0.0
2026-06-10T15:05:48,miami,21490575,2026-06-23,2026-06-25,2,1,155.0,349.0,,0,0.0
2026-06-10T15:05:48,miami,125460918,2026-06-23,2026-06-25,2,1,152.0,344.0,435.0,1,20.9
2026-06-10T15:05:48,miami,71026920,2026-06-23,2026-06-25,2,1,331.0,819.0,1006.0,1,18.6
2026-06-10T15:05:48,miami,87972179,2026-06-23,2026-06-25,2,1,409.0,1057.0,,0,0.0
2026-06-10T15:05:48,miami,78206504,2026-06-23,2026-06-25,2,1,121.0,273.0,341.0,1,19.9
2026-06-10T15:05:48,washington-dc,1326976,2026-06-23,2026-06-25,2,1,582.0,1431.0,,0,0.0
2026-06-10T15:05:48,washington-dc,1044257,2026-06-23,2026-06-25,2,1,1028.0,2454.0,3050.0,1,19.5
2026-06-10T15:05:48,washington-dc,40512,2026-06-23,2026-06-25,2,1,246.0,569.0,712.0,1,20.1
2026-06-10T15:05:48,washington-dc,11234,2026-06-23,2026-06-25,2,1,349.0,809.0,899.0,1,10.0
2026-06-10T15:05:48,washington-dc,6619,2026-06-23,2026-06-25,2,1,431.0,1070.0,1320.0,1,18.9
2026-06-10T15:05:48,washington-dc,12067,2026-06-23,2026-06-25,2,1,1049.0,2530.0,3341.0,1,24.3
2026-06-10T15:05:48,washington-dc,1076,2026-06-23,2026-06-25,2,1,890.0,2063.0,,0,0.0
2026-06-10T15:05:48,washington-dc,11217,2026-06-23,2026-06-25,2,1,408.0,946.0,1041.0,1,9.1
2026-06-10T15:05:48,washington-dc,9927,2026-06-23,2026-06-25,2,1,354.0,820.0,879.0,1,6.7
2026-06-10T15:05:48,washington-dc,6310,2026-06-23,2026-06-25,2,1,186.0,432.0,508.0,1,15.0
2026-06-10T15:05:48,washington-dc,23232,2026-06-23,2026-06-25,2,1,474.0,1099.0,1180.0,1,6.9
2026-06-10T15:05:48,washington-dc,16201870,2026-06-23,2026-06-25,2,1,310.0,719.0,,0,0.0
2026-06-10T15:05:48,washington-dc,1855955,2026-06-23,2026-06-25,2,1,292.0,676.0,,0,0.0
2026-06-10T15:05:48,washington-dc,37261729,2026-06-23,2026-06-25,2,1,237.0,550.0,,0,0.0
2026-06-10T15:05:48,washington-dc,25371,2026-06-23,2026-06-25,2,1,434.0,1007.0,,0,0.0
2026-06-10T15:05:48,washington-dc,551972,2026-06-23,2026-06-25,2,1,330.0,800.0,1046.0,1,23.5
2026-06-10T15:05:48,washington-dc,76723180,2026-06-23,2026-06-25,2,1,386.0,895.0,,0,0.0
2026-06-10T15:05:48,washington-dc,25292,2026-06-23,2026-06-25,2,1,499.0,1226.0,1430.0,1,14.3
2026-06-10T15:05:48,washington-dc,3801,2026-06-23,2026-06-25,2,1,375.0,928.0,1146.0,1,19.0
2026-06-10T15:05:48,washington-dc,26349,2026-06-23,2026-06-25,2,1,725.0,1681.0,,0,0.0
2026-06-10T15:05:48,washington-dc,17154105,2026-06-23,2026-06-25,2,1,389.0,903.0,907.0,1,0.4
2026-06-10T15:05:48,washington-dc,11191,2026-06-23,2026-06-25,2,1,579.0,1343.0,,0,0.0
2026-06-10T15:05:48,washington-dc,50953,2026-06-23,2026-06-25,2,1,554.0,1285.0,,0,0.0
2026-06-10T15:05:48,washington-dc,57572952,2026-06-23,2026-06-25,2,1,472.0,1094.0,,0,0.0
2026-06-10T15:05:48,washington-dc,13135,2026-06-23,2026-06-25,2,1,533.0,1283.0,1459.0,1,12.1
2026-06-10T15:05:48,washington-dc,10317,2026-06-23,2026-06-25,2,1,707.0,1640.0,1823.0,1,10.0
2026-06-10T15:05:48,washington-dc,13429,2026-06-23,2026-06-25,2,1,539.0,1336.0,,0,0.0
2026-06-10T15:05:48,washington-dc,4993,2026-06-23,2026-06-25,2,1,439.0,1018.0,,0,0.0
2026-06-10T15:05:48,washington-dc,106087178,2026-06-23,2026-06-25,2,1,593.0,1458.0,1610.0,1,9.4
2026-06-10T15:05:48,dallas,12380646,2026-06-23,2026-06-25,2,1,414.0,976.0,,0,0.0
2026-06-10T15:05:48,dallas,12059,2026-06-23,2026-06-25,2,1,215.0,503.0,,0,0.0
2026-06-10T15:05:48,dallas,282336,2026-06-23,2026-06-25,2,1,175.0,454.0,557.0,1,18.5
2026-06-10T15:05:48,dallas,5930,2026-06-23,2026-06-25,2,1,171.0,416.0,,0,0.0
2026-06-10T15:05:48,dallas,16238,2026-06-23,2026-06-25,2,1,195.0,487.0,,0,0.0
2026-06-10T15:05:48,dallas,39019661,2026-06-23,2026-06-25,2,1,825.0,2026.0,2116.0,1,4.3
2026-06-10T15:05:48,dallas,6307171,2026-06-23,2026-06-25,2,1,128.0,347.0,741.0,1,53.2
2026-06-10T15:05:48,dallas,4488581,2026-06-23,2026-06-25,2,1,419.0,998.0,,0,0.0
2026-06-10T15:05:48,dallas,56225820,2026-06-23,2026-06-25,2,1,223.0,512.0,569.0,1,10.0
2026-06-10T15:05:48,dallas,103941931,2026-06-23,2026-06-25,2,1,123.0,284.0,,0,0.0
2026-06-10T15:05:48,dallas,57077186,2026-06-23,2026-06-25,2,1,382.0,971.0,1129.0,1,14.0
2026-06-10T15:05:48,dallas,128316676,2026-06-23,2026-06-25,2,1,98.0,230.0,,0,0.0
2026-06-10T15:05:48,dallas,45870240,2026-06-23,2026-06-25,2,1,290.0,667.0,,0,0.0
2026-06-10T15:05:48,dallas,18267,2026-06-23,2026-06-25,2,1,333.0,780.0,,0,0.0
2026-06-10T15:05:48,dallas,5528,2026-06-23,2026-06-25,2,1,273.0,579.0,,0,0.0
2026-06-10T15:05:48,dallas,7672,2026-06-23,2026-06-25,2,1,231.0,522.0,,0,0.0
2026-06-10T15:05:48,dallas,12425,2026-06-23,2026-06-25,2,1,295.0,691.0,,0,0.0
2026-06-10T15:05:48,dallas,18575,2026-06-23,2026-06-25,2,1,446.0,1093.0,1355.0,1,19.3
2026-06-10T15:05:48,dallas,18280,2026-06-23,2026-06-25,2,1,382.0,902.0,,0,0.0
2026-06-10T15:05:48,dallas,2840564,2026-06-23,2026-06-25,2,1,131.0,307.0,,0,0.0
2026-06-10T15:05:48,dallas,21951466,2026-06-23,2026-06-25,2,1,159.0,372.0,,0,0.0
2026-06-10T15:05:48,dallas,21301,2026-06-23,2026-06-25,2,1,128.0,299.0,352.0,1,15.1
2026-06-10T15:05:48,dallas,43540,2026-06-23,2026-06-25,2,1,329.0,786.0,,0,0.0
2026-06-10T15:05:48,dallas,41721558,2026-06-23,2026-06-25,2,1,156.0,369.0,,0,0.0
2026-06-10T15:05:48,dallas,19950411,2026-06-23,2026-06-25,2,1,359.0,842.0,,0,0.0
2026-06-10T15:05:48,dallas,1438742,2026-06-23,2026-06-25,2,1,327.0,767.0,,0,0.0
2026-06-10T15:05:48,dallas,40411,2026-06-23,2026-06-25,2,1,156.0,367.0,432.0,1,15.0
2026-06-10T15:05:48,dallas,27833778,2026-06-23,2026-06-25,2,1,274.0,646.0,,0,0.0
2026-06-10T15:05:48,atlanta,41578,2026-06-23,2026-06-25,2,1,183.0,438.0,545.0,1,19.6
2026-06-10T15:05:48,atlanta,74447646,2026-06-23,2026-06-25,2,1,288.0,684.0,803.0,1,14.8
2026-06-10T15:05:48,atlanta,24736,2026-06-23,2026-06-25,2,1,206.0,492.0,545.0,1,9.7
2026-06-10T15:05:48,atlanta,7909,2026-06-23,2026-06-25,2,1,199.0,476.0,,0,0.0
2026-06-10T15:05:48,atlanta,11062233,2026-06-23,2026-06-25,2,1,199.0,476.0,592.0,1,19.6
2026-06-10T15:05:48,atlanta,27248,2026-06-23,2026-06-25,2,1,271.0,634.0,789.0,1,19.6
2026-06-10T15:05:48,atlanta,2593782,2026-06-23,2026-06-25,2,1,358.0,847.0,943.0,1,10.2
2026-06-10T15:05:48,atlanta,93159646,2026-06-23,2026-06-25,2,1,242.0,575.0,,0,0.0
2026-06-10T15:05:48,atlanta,21498,2026-06-23,2026-06-25,2,1,191.0,457.0,,0,0.0
2026-06-10T15:05:48,atlanta,123044037,2026-06-23,2026-06-25,2,1,199.0,475.0,,0,0.0
2026-06-10T15:05:48,atlanta,7052,2026-06-23,2026-06-25,2,1,107.0,260.0,,0,0.0
2026-06-10T15:05:48,atlanta,70404428,2026-06-23,2026-06-25,2,1,239.0,569.0,709.0,1,19.7
2026-06-10T15:05:48,atlanta,18419,2026-06-23,2026-06-25,2,1,116.0,281.0,,0,0.0
2026-06-10T15:05:48,atlanta,38774635,2026-06-23,2026-06-25,2,1,165.0,396.0,,0,0.0
2026-06-10T15:05:48,atlanta,8191,2026-06-23,2026-06-25,2,1,197.0,471.0,,0,0.0
2026-06-10T15:05:48,atlanta,16996,2026-06-23,2026-06-25,2,1,136.0,383.0,462.0,1,17.1
2026-06-10T15:05:48,atlanta,34864121,2026-06-23,2026-06-25,2,1,209.0,499.0,,0,0.0
2026-06-10T15:05:48,atlanta,2292100,2026-06-23,2026-06-25,2,1,454.0,1071.0,,0,0.0
2026-06-10T15:05:48,atlanta,3219,2026-06-23,2026-06-25,2,1,373.0,953.0,1107.0,1,13.9
2026-06-10T15:05:48,atlanta,1723192,2026-06-23,2026-06-25,2,1,168.0,402.0,456.0,1,11.8
2026-06-10T15:05:48,atlanta,11480,2026-06-23,2026-06-25,2,1,116.0,276.0,,0,0.0
2026-06-10T15:05:48,atlanta,84160008,2026-06-23,2026-06-25,2,1,197.0,471.0,586.0,1,19.6
2026-06-10T15:05:48,atlanta,27913,2026-06-23,2026-06-25,2,1,151.0,361.0,,0,0.0
2026-06-10T15:05:48,atlanta,203544,2026-06-23,2026-06-25,2,1,171.0,409.0,,0,0.0
2026-06-10T15:05:48,atlanta,7650,2026-06-23,2026-06-25,2,1,232.0,553.0,,0,0.0
2026-06-10T15:05:48,atlanta,20646633,2026-06-23,2026-06-25,2,1,239.0,569.0,709.0,1,19.7
2026-06-10T15:05:48,atlanta,105178405,2026-06-23,2026-06-25,2,1,415.0,981.0,1224.0,1,19.9
2026-06-10T15:05:48,atlanta,42172,2026-06-23,2026-06-25,2,1,145.0,339.0,,0,0.0
2026-06-10T15:05:48,atlanta,9061,2026-06-23,2026-06-25,2,1,161.0,385.0,,0,0.0
2026-06-10T15:05:48,atlanta,13526740,2026-06-23,2026-06-25,2,1,182.0,435.0,,0,0.0
